IO Id,IO Name,Agency Name,Advertiser Name,Currency Type,Currency Exchange Rate,Ad Relevance,Booking Date,TA Rebate,IO Type,Agency Parent Company,Agency Type,ClientName
607567,DFR Regional Info Sessions_Northern_April_2018,Mitchell & Partners,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-05,0.08,IO,Aegis,Holding Company,DFR - Generic Pixel
607547,Epson Home Theater Projector Campaign April 2018,Langoor,Seiko Group,INR,65.11,Hardware & Electronics,2018-04-05,0,IO,Independent,Independent,Epson
607637,Display.CPM-A.GM.Mediacom.PSAG.Opel.Always On.April.18,Group M,"PSAG Automoviles Comercial Espana, S.A.",EUR,0.81,Automotive,2018-04-05,0.3703,IO,WPP,Holding Company,Opel
607697,Land Rover SA - Always On_April & May 2018 Burst,Aegis Media,Tata Group,ZAR,11.84,Automotive,2018-04-05,0.05,IO,Aegis,Holding Company,Land Rover SA
607677,Land Rover SSA - Always On_April & May 2018 Burst,Aegis Media,Tata Group,ZAR,11.84,Automotive,2018-04-05,0.05,IO,Aegis,Holding Company,Land rover SSA
607687,Jaguar SA - Always On_April & May 2018 Burst,Aegis Media,Tata Group,ZAR,11.84,Automotive,2018-04-05,0.05,IO,Aegis,Holding Company,Jaguar SA
607557,TF Dagmar Finnair April 2018 NL,Dagmar,Finnair,EUR,0.81,Travel and Transport,2018-04-05,0,IO,Independent,Independent,Finnair
607707,Nissan_QashqaiApr_June18_Amnet_VDX,Amnet,Nissan Motor Company Ltd,NZD,1.38,Automotive,2018-04-05,0.08,Edge,Aegis,Holding Company,Nissan.Edge
607577,IAB.CPM-A.Havas.Arena.DyA.Solvia.Continua.Apr.18,Arena Media,Banco Sabadell,EUR,0.81,Finance,2018-04-05,0.2309,IO,Havas,Holding Company,Solvia
607667,CY18_TDA_Portland Region_PO_Video Incremental,Saatchi & Saatchi,Toyota Motor Corporation,USD,1,Automotive,2018-04-05,0,IO,Publicis group,Holding Company,Toyota TDA
607597,HAVELLS_FANS_NON_BIDDABLE_APR_MAY18_D,Group M,Havells India Ltd,INR,65.11,Technology,2018-04-05,0,IO,WPP,Holding Company,Havells
607617,VDX.Display.Avantemedios.Suavinex.Abril.18,Avante Medios,Suavinex,EUR,0.81,Health,2018-04-05,0,IO,Independent,Independent,VDX Suavinex
607727,00008239_Melbourne_Business_School_2018_VDX_Premium_0000044596,Amnet,University of Melbourne,AUD,1.3,Education,2018-04-05,0.08,Edge,Aegis,Holding Company,EDGE.University of Melbourne
607657,MK~US_CN~XBEvergreenOutbound_MN~NONE_YQ~18Q3_C P~236_OB~AWA_PK~NONE,Starcom Mediavest,Visa International,USD,1,Finance,2018-04-05,0,IO,Publicis group,Holding Company,Visa
607647,Cape Cod 5 2018 Branding Campaign 5.1.2018-9.30.2018,Decibel Media,The Cape Cod Five Cents Savings Bank,USD,1,Finance,2018-04-05,0,IO,Independent,Independent,CapeCod5 Bank
607717,Exponential.DR.Atomic212.TAB.iOS.MarApr2018,Atomic 212,Tabcorp Holdings Limited,AUD,1.29,Gaming,2018-04-05,0,IO,Independent,Independent,TAB
607587,Universal Studios Truth or Dare,Publiscreen Media,Genting Group,AED,3.67,Travel and Transport,2018-04-05,0,IO,Independent,Independent,Universal Studios
607827,Chrysler DAA - April Incremental,Universal McCann,Fiat S.p.A.,CAD,1.28,Automotive,2018-04-06,0,IO,Interpublic,Holding Company,Chrysler
607887,MINI PHEV LAUNCH & ROADSHOW 2018,Zenith Consulting Service,BMW,MYR,4,Automotive,2018-04-06,0.15,IO,Publicis group,Holding Company,Mini Cooper
607877,Exponential.BR.AMNET.Vizeum.Lifx.APRMAY18,Amnet,"LiFi Labs,Inc.",AUD,1.29,Hardware & Electronics,2018-04-06,0.08,IO,Aegis,Holding Company,LiFi Labs Inc
607777,Nespresso UAE Awaken Your Senses-April 2018,Zenith Media,Nestle S.A.,AED,3.67,Consumer Goods,2018-04-06,0.2,IO,Publicis group,Holding Company,Nespresso
607897,Singapore Tourism Board Branding Campaign April 2018,Zenithoptimedia,Government of Singapore,SGD,1.31,"Government, Social and Political",2018-04-06,0,IO,Publicis group,Holding Company,Singapore Tourism
607907,HAVELLS_LLOYD_APRIL_NON_BIDDABLE_APR18_D,Group M,Havells India Ltd,INR,65.11,Technology,2018-04-06,0,IO,WPP,Holding Company,Havells
607767,GMC Yukon 25th Anniversary 2018 campaign,Amnet,General Motors Company,AED,3.67,Automotive,2018-04-06,0,IO,Aegis,Holding Company,Chevrolet
607917,Qantas_Kangaroo_OMD_Display April 2018,OMD,Qantas Airways Limited,SGD,1.31,Travel and Transport,2018-04-06,0,IO,Omnicom group,Holding Company,Qantas
607737,Nova Smooth FM - ON: 00008539,Amnet,Illyria Pty Ltd,AUD,1.3,Media,2018-04-06,0.08,Edge,Aegis,Holding Company,Nova Entertainment.EDGE
607867,US Norwegian- 2018 Display Q2 Acquisition Q2,Vizeum,Norwegian Air Shuttle ASA,USD,1,Travel and Transport,2018-04-06,0,IO,Aegis,Holding Company,Norwegian Air
607847,National Grid.2018 RI B2C Whole Home Solutions,KSV,National Grid plc,USD,1,Energy,2018-04-06,0,IO,Independent,Independent,National Grid
607747,Nissan Datsun_GO& GO+ SV_Apr'18,Radeus Advertising,Nissan Motor Company Ltd,INR,65.11,Automotive,2018-04-06,0,IO,Omnicom group,Holding Company,Nissan
607837,Chicago_Leisure(National)_Q2_2018,Envisionit,Choose Chicago,USD,1,Entertainment,2018-04-06,0,IO,Independent,Independent,Choose Chicago
607857,UPRV HHN OUS DR 2018,Direct,Universal Orlando,USD,1,Travel and Transport,2018-04-06,0,IO,Independent,Direct,Universal Orlando
607817,FY18_Controls_Roundup_NonSelectiveWeed_Residual_365,Mullen,The Scotts Miracle-Gro Company,USD,1,Other,2018-04-06,0,IO,Interpublic,Holding Company,Scotts Roundup Lawn
607797,FY18_Controls_Roundup_SelectiveWeed_Selective_Roundupfo rLawns,Mullen,The Scotts Miracle-Gro Company,USD,1,Other,2018-04-06,0,IO,Interpublic,Holding Company,Scotts Roundup Lawn
607757,Display.CPM-A.MIO.Selfbank.Tradicional.Abril.18,Media Investment Optimization S.L.,Self Bank,EUR,0.81,Finance,2018-04-06,0,IO,Independent,Independent,Self Bank Tradicional
607787,Display.CPM-A.MIO.Selfbank.BolsayFondos.Abril.18,Media Investment Optimization S.L.,Self Bank,EUR,0.81,Finance,2018-04-06,0,IO,Independent,Independent,Self Bank
607807,MK~US_CN~XBEvergreenInbound_MN~NONE_YQ~18Q3_CP ~236_OB~AWA_PK~NONE,Starcom Mediavest,Visa International,USD,1,Finance,2018-04-06,0,IO,Publicis group,Holding Company,Visa
607927,Perodua Campaign APRIL 2018,Zenith Consulting Service,UMW Holdings Berhad,MYR,4,Business and Industry,2018-04-09,0.15,IO,Publicis group,Holding Company,Perodua
608057,2018 April Toyota Prairie Dealers Pre-Roll Activity,Venture Communications,Toyota Motor Corporation,CAD,1.28,Automotive,2018-04-09,0,IO,Independent,Independent,Toyota Dealers Canada
607997,Direct Blinds_26Dig_CPA Prs,TwentySix Digital,Swift Direct Blinds Limited,GBP,0.71,Consumer Goods,2018-04-09,0.1,IO,Independent,Independent,Direct Blinds
608007,Conveyor_Blinker Phase 3_Q2,Conveyor Media,Blinker Inc.,USD,1,Automotive,2018-04-09,0,IO,Independent,Independent,Blinker Phase 3
607977,Display.CPM-A.Coremedia.IberiaExpress.Apr.18,ENTUSIASMO Y MUCHO VALOR DOS S.L.,Iberia Express,EUR,0.81,Travel and Transport,2018-04-09,0,IO,Independent,Independent,Iberia Express
608037,2018 Cowell Auto April JLR Activity,Wirtz Media Consulting,Cowell Auto Group,CAD,1.28,Automotive,2018-04-09,0,IO,Independent,Independent,Cowell Auto
608027,2018 Cowell Auto Group April VW Activity,Wirtz Media Consulting,Cowell Auto Group,CAD,1.28,Automotive,2018-04-09,0,IO,Independent,Independent,Cowell Auto
608017,2018 Cowell Auto Group April Audi Activity,Wirtz Media Consulting,Cowell Auto Group,CAD,1.28,Automotive,2018-04-09,0,IO,Independent,Independent,Cowell Auto
607987,IAB.DirectTag.OMG.OMD.Renault.Acuerdos.Apr.18,Omnicom Media Group,Renault S.A.,EUR,0.81,Automotive,2018-04-09,0.348,IO,Omnicom group,Holding Company,Renault II
608047,CIT2_BCDA_2Q2018_US_NAT_AGN_Acquisition_B97,MediaVest,Citigroup Inc.,USD,1,Finance,2018-04-09,0,IO,Publicis group,Holding Company,Citibank
607967,Instream.CPV.Ymedia.Wink.BMW.X1.Apr.18,Ymedia,BMW,EUR,0.81,Automotive,2018-04-09,0.2378,IO,Independent,Independent,BMW
608087,2018 ACAC Spring 2018,Kick Media,Alberta College and Association of Chiropractors,CAD,1.28,Health,2018-04-09,0,IO,Independent,Independent,ACAC
607957,Kingston Bolt Duo/Nucleum May 2018,Direct,Kingston Technology Corporation,GBP,0.71,Hardware & Electronics,2018-04-09,0,IO,Independent,Direct,Kingston Technology UK
607947,JAGUAR_E PACE_LAUNCH_Q1 2018,Amnet,Tata Group,AED,3.67,Automotive,2018-04-09,0,IO,Aegis,Holding Company,Jaguar E Pace
608077,Hood Calorie Countdown_2018,Media Networks Inc.,Catamount Dairy Holdings LP,USD,1,Consumer Goods,2018-04-09,0,IO,Independent,Independent,Catamount Dairy
608097,Centro_DrPepper_Walmart + Bai Bubbles 2018,"Centro Media, Inc.",Dr Pepper Snapple Group Inc.,USD,1,Professional Services,2018-04-09,0,IO,Independent,Independent,Dr Pepper Snapple
608067,Call of Duty: BO4 Reveal - US Display.2018,OMD,"Activision Blizzard, Inc.",USD,1,Entertainment,2018-04-09,0,IO,Omnicom group,Holding Company,Activision
608117,PHD_RWS_DCON_Mastercard_H1_2018_The Trade Desk,PHD,Genting Group,SGD,1.32,Travel and Transport,2018-04-10,0,PMP,Omnicom group,Holding Company,Resorts World Sentosa
608187,Verzenio Video 2018 Campaign (Q2-Q3),OMD,Eli Lilly and Company,USD,1,Business and Industry,2018-04-10,0,IO,Omnicom group,Holding Company,Eli Lilly
608177,Air Arabia_2018,Direct,Air Arabia,AED,3.67,Travel and Transport,2018-04-10,0,IO,Independent,Direct,Air Arabia
608197,Wyoming Lead Gen,BVK,Wyoming Office of Tourism,USD,1,Travel and Transport,2018-04-10,0,IO,Independent,Independent,Wyoming Office of Tourism
608237,National Grid.nation 2018 LI B2B,KSV,National Grid plc,USD,1,Energy,2018-04-10,0,IO,Independent,Independent,National Grid
608257,National Grid.nation 2018 RI B2B,KSV,National Grid plc,USD,1,Energy,2018-04-10,0,IO,Independent,Independent,National Grid
608247,National Grid.nation 2018 UNY B2B,KSV,National Grid plc,USD,1,Energy,2018-04-10,0,IO,Independent,Independent,National Grid
608217,National Grid.nation 2018 MA B2B,KSV,National Grid plc,USD,1,Energy,2018-04-10,0,IO,Independent,Independent,National Grid
608227,National Grid.nation 2018 NYC B2B,KSV,National Grid plc,USD,1,Energy,2018-04-10,0,IO,Independent,Independent,National Grid
608137,Nespresso KSA Awaken your senses April -May 2018,Zenith Media,Nestle S.A.,AED,3.67,Consumer Goods,2018-04-10,0.2,IO,Publicis group,Holding Company,Nespresso
608287,Porsche 911 Carrera May - June 2018,PHD,Volkswagen Group,AUD,1.3,Automotive,2018-04-10,0,IO,Omnicom group,Holding Company,Porsche Australia
608267,Priority2_MediaExt_South_Shreveport_Exponential_CY18,Team One Advertising,Toyota Motor Corporation,USD,1,Automotive,2018-04-10,0,IO,Publicis group,Holding Company,Lexus 2016
608277,FY18_Lawns_Scotts_LawnFertilizer_NorthernWeedNFeed_CrossProduct,Mullen,The Scotts Miracle-Gro Company,USD,1,Other,2018-04-10,0,IO,Interpublic,Holding Company,Scotts Miracle Gro
608147,VDX - Zwitserland - Ostschweiz - Q2 2018,Direct,Switzerland Tourism,EUR,0.81,Travel and Transport,2018-04-10,0,IO,Independent,Direct,Zwitserland Toerisme
608167,VDX - Zwitserland - Trains - Q2 2018,Direct,Switzerland Tourism,EUR,0.81,Travel and Transport,2018-04-10,0,IO,Independent,Direct,Zwitserland Toerisme
608157,VDX - Zwitserland - Bern - Q2 2018,Direct,Switzerland Tourism,EUR,0.81,Travel and Transport,2018-04-10,0,IO,Independent,Direct,Zwitserland Toerisme
608207,USG Ensemble Media OOP Buy 2018,Gyro,USG Corporation,USD,1,Business and Industry,2018-04-10,0,IO,Independent,Independent,USG
608127,Ooredoo B2B - Cloud Campaign - Apr- Jul 2018,Starcom Mediavest,Ooredoo,AED,3.67,Telecoms,2018-04-10,0.2,IO,Publicis group,Holding Company,Ooredoo Oman
608307,VDX.Instream.CPV.Havas.Philips.Lumea.Apr.18,Media Contacts,Philips,EUR,0.81,Retail,2018-04-11,0.2309,IO,Havas,Holding Company,VDX Philips
608297,Lifestyle-Summer Campaign-April Media budget 2018,Dentsu,Landmark Group,INR,65.11,Retail,2018-04-11,0.1113,IO,Aegis,Holding Company,Max Fashion
608347,2018 Women Building Futures,Mediactive,Women Building Futures,CAD,1.28,Education,2018-04-11,0,IO,Independent,Independent,Women Building Futures
608327,VDX.Instream.OMG.OMD.ELC.Clinique.Apr.18,Omnicom Media Group,Estee Lauder,EUR,0.81,Consumer Goods,2018-04-11,0.348,IO,Omnicom group,Holding Company,Clinique
608337,2018 Toyota Fleet  IO- 0-1422S,Saatchi & Saatchi,Toyota Motor Corporation,CAD,1.28,Automotive,2018-04-11,0,IO,Publicis group,Holding Company,Toyota
608367,Loreal-YSL Tatouage Exponential Apr campaign 2018,Maxus,LOreal,MYR,4,Consumer Goods,2018-04-11,0.1,IO,WPP,Holding Company,LOREAL MALAYSIA
608317,Dubai Properties.Mudon Branding & Re-launch.2018,CADREON,Dubai Holding,AED,3.67,Real Estate,2018-04-11,0.11,PMP,Interpublic,Holding Company,Dubai Properties Group
608357,3M Personal Safety_ASSE Safety Trade Show_San Antonio_6.3.18-6.6.18,Creative PR,3M.,USD,1,Technology,2018-04-11,0,IO,Independent,Independent,3M.
608397,Al Gadheer.Affiperf April 2018.PMP,AFFIPERF,Aldar Properties,AED,3.67,Real Estate,2018-04-12,0.14,PMP,Havas,Holding Company,Aldar Properties.Affiperf UAE
608437,Pandora_Mother's_Day-AU_Amnet_VDX_00008636,Amnet,Pandora Jewellery,AUD,1.3,Retail,2018-04-12,0.08,Edge,Aegis,Holding Company,Pandora Jewellery.EDGE
608447,Pandora_Mother's_Day-NZ_Amnet_VDX_00008636,Amnet,Pandora Jewellery,AUD,1.3,Retail,2018-04-12,0.08,Edge,Aegis,Holding Company,Pandora Jewellery.EDGE
608417,VDX.Instream.CPV.Ymedia.Wink.Honda.Civic.Apr.18,Ymedia,"Honda Motor Company, Ltd.",EUR,0.81,Automotive,2018-04-12,0.2378,IO,Independent,Independent,Honda
608457,J&J_Benylin_11_-_30April_2018_VDX,CADREON,Johnson & Johnson,ZAR,11.84,Consumer Goods,2018-04-12,0,Edge,Interpublic,Holding Company,Johnson & Johnson.Edge
608427,2018 AGLC TournEvent of Champions,ZGM Collaborative Marketing,Government of Alberta,CAD,1.28,"Government, Social and Political",2018-04-12,0,IO,Independent,Independent,Government of Alberta
608407,Exponential.BR.Ikon.CBA.TravelInsurance.MAYJUNE18,Ikon Communications,Commonwealth Bank,AUD,1.3,Finance,2018-04-12,0,IO,Independent,Independent,Commonwealth Bank Australia
608387,IAB.CPM-A.Ymedia.Wink.ALSA.Apr.18,Ymedia,National Express Group,EUR,0.81,Other,2018-04-12,0.2378,IO,Independent,Independent,ALSA.Display
608377,Mazda - Brand Always On (April Burst),Mindshare,Mazda Motor Corporation,ZAR,11.84,Automotive,2018-04-12,0.07,IO,WPP,Holding Company,Mazda
608537,UL_DOVE SCL_DUBLIN_04_DESK_VIDEO BILLBOARD _PD_RON_EDGE.2018,CADREON,Unilever,MXN,18.21,Consumer Goods,2018-04-13,0.1,Edge,Interpublic,Holding Company,Dove.Edge
608527,UL_DOVE SCL_DUBLIN_04_MOB_VIDEO BILLBOARD _PD_RON_EDGE_2018,CADREON,Unilever,MXN,18.21,Consumer Goods,2018-04-13,0.1,Edge,Interpublic,Holding Company,Dove.Edge
608587,Total_Quartz_VDX,Aegis Media,Total S.A.,ZAR,11.84,Energy,2018-04-13,0.05,Edge,Aegis,Holding Company,Total.EDGE
608477,Air NZ_AC00086 - Domestic Awareness_VDX_April-May_2018,Carat,Air New Zealand Limited,NZD,1.38,Travel and Transport,2018-04-13,0.08,IO,Aegis,Holding Company,Air New Zealand
608557,Sling TV Q2 2018,Kepler Group,Dish Network Corporation,USD,1,Entertainment,2018-04-13,0,IO,Independent,Independent,Sling TV
608567,TD Bank Group - 18_D_IN_INE_CA_ACQ_EN_NAT,Starcom Mediavest,TD Bank Group,CAD,1.28,Finance,2018-04-13,0,IO,Publicis group,Holding Company,TD Financial Group
608497,Canon-H1 Media Plan_April_2018,Dentsu,Canon Inc.,INR,65.11,Hardware & Electronics,2018-04-13,0.1113,IO,Aegis,Holding Company,Canon
608467,00008560_WA_Government_Foster_Care-_Dpt_Communities_0000045840 v2.Edge,Amnet,Government of Western Australia,AUD,1.3,"Government, Social and Political",2018-04-13,0.08,Edge,Aegis,Holding Company,WA Government.Edge
608577,Priority 2_Media Ext_Central_South Bend_CY18_Exponential,Team One Advertising,Toyota Motor Corporation,USD,1,Automotive,2018-04-13,0,IO,Publicis group,Holding Company,Lexus 2016
608507,Instream.CPV.Ymedia.Wink.Vodafone.Empresas.Apr.18,Ymedia,Vodafone Group Plc,EUR,0.81,Telecoms,2018-04-13,0.2378,IO,Independent,Independent,Vodafone
608487,VDX_AllUnitsBlended_BrainAgencyMedia_GVB_PK_Mitgliedschaft_April-July_2018,Brainagency Media,Genossenschaftsverband Bayern,EUR,0.81,Professional Services,2018-04-13,0,IO,Independent,Independent,GVB
608547,FY18_Q2_Chrysler_NTL_Q2 PACIFICA TARGETED DIGITAL_LFEST_T1IN_1CHRCHS70584,Universal McCann,Fiat S.p.A.,USD,1,Automotive,2018-04-13,0,IO,Interpublic,Holding Company,Chrysler
608597,Renault Sandero Apr 2018,OMD,Renault S.A.,ZAR,11.84,Automotive,2018-04-13,0,IO,Omnicom group,Holding Company,Renault
608517,VDX - Mindshare - ING Bank - ATL Wonen,Mindshare,ING Group,EUR,0.81,Finance,2018-04-13,0.2691,IO,WPP,Holding Company,ING
608667,Brookdale Senior Living - Q2,Nebo,Brookdale Senior Living,USD,1,Charity,2018-04-16,0,IO,Independent,Independent,Brookdale Senior Living
608607,University of Melbourne Management Suite 2018,Columbus,University of Melbourne,AUD,1.3,Education,2018-04-16,0.08,IO,Aegis,Holding Company,University  of Melbourne
608627,University of Melbourne Graduate Certificate of Business 2018,Columbus,University of Melbourne,AUD,1.3,Education,2018-04-16,0.08,IO,Aegis,Holding Company,University  of Melbourne
608677,VUSE Q2 Performance Test,Cage Point,British American Tobacco,USD,1,Business and Industry,2018-04-16,0,IO,Independent,Independent,VUSE
608657,Kwid Marvel Apr'18,OMD,Renault S.A.,INR,65.11,Automotive,2018-04-16,0,IO,Omnicom group,Holding Company,Renault India
608617,DFR ROST DUS May 2018,Mitchell & Partners,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-16,0.08,IO,Aegis,Holding Company,DFR - Generic Pixel
608647,La Culinaire-Treo-April18,Hungama Digital Services Pvt. Ltd,Hamilton Housewares Pvt. Ltd.,INR,65.11,Other,2018-04-16,0.2,IO,WPP,Holding Company,Milton
608637,Flip Lid & Duo-Milton-april2018,Hungama Digital Services Pvt. Ltd,Hamilton Housewares Pvt. Ltd.,INR,65.11,Other,2018-04-16,0.2,IO,WPP,Holding Company,Milton
608687,Air Tahiti_April_ActivityAU_Apr_2018,Electric Art Advertising,Air Tahiti Nui,NZD,1.38,Travel and Transport,2018-04-17,0,IO,Independent,Independent,AirTahiti.co.nz
608707,Kennards Hire_Q2_VDX_2018,MediaR,Kennards Hire,NZD,1.38,Professional Services,2018-04-17,0,IO,Independent,Independent,Kennards
608697,00008497_Federal_Government_Australian_Egg_Corporation_-_Post_Easter_Campaign_-_Apr/Jun_18_0000045553,Amnet,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-17,0.08,Edge,Aegis,Holding Company,A.F.G.Edge
608727,Citi Maxigain Campaign Extension April 2018,Spark Foundary,Citigroup Inc.,SGD,1.31,Finance,2018-04-17,0,IO,Publicis group,Holding Company,Citibank
608757,ATO AS Lodgement and Payment 2018 - April,Mitchell & Partners,Australian Federal Government,AUD,1.3,"Government, Social and Political",2018-04-17,0.08,IO,Aegis,Holding Company,DFR - Generic Pixel
608717,Muthoot_Digital Plan during IPL_April 2018,Havas Digital,Muthoot Group,INR,65.11,Finance,2018-04-17,0.14,IO,Havas,Holding Company,Muthoot Fincorp Ltd
608747,NGC Earth Week Media Plan_April_2018,Isobar,National Geographic Society,INR,65.11,Entertainment,2018-04-17,0.1113,IO,Aegis,Holding Company,Nat Geo Earth Week
608737,Mediacom New York - Husqvarna - 2018 CLG,Xaxis,Husqvarna Group,USD,1,Consumer Goods,2018-04-17,0,IO,WPP,Holding Company,Husqvarna
608797,Bravo TV_April-May_VDX_2018,MediaCom,Comcast Corporation,NZD,1.38,Telecoms,2018-04-18,0,IO,WPP,Holding Company,Bravo TV
608847,AAA Auto Insurance - DR,Converge Direct,American Automobile Association,USD,1,Automotive,2018-04-18,0,IO,Independent,Independent,AAA
608857,2018_HYU_CPO_NAT_*NATN_CPO,Canvas Worldwide,Hyundai Motor Group,USD,1,Automotive,2018-04-18,0,IO,Independent,Independent,Hyundai Shopping Q2 16 HVA Pixel
608837,VDX.Display.GM.Mindshare.KC.Scottex.Apr18,Group M,Kimberly-Clark Corporation,EUR,0.81,Consumer Goods,2018-04-18,0.3703,IO,WPP,Holding Company,Scottex VDX
608887,Massey_Performance_Apr_2018,Draftfcb,Massey University,NZD,1.38,Public Services,2018-04-18,0,IO,Interpublic,Holding Company,Massey University
608817,WDT: Summer 2018,Laughlin Constable,Wisconsin Department of Tourism,USD,1,Travel and Transport,2018-04-18,0,IO,Independent,Independent,Wisconsin Department of Tourism
608807,Kwid Marvel ROADBLOCK Apr 2018,OMD,Renault S.A.,INR,65.11,Automotive,2018-04-18,0,IO,Omnicom group,Holding Company,Renault India
608867,NJ Tourism Q2 VDX RFP,Dana Communications,New Jersey Tourism,USD,1,Travel and Transport,2018-04-18,0,IO,Independent,Independent,Visit New Jersey
608827,2018 CWB Mortgages,Mediactive,Canadian Western Bank,CAD,1.28,Finance,2018-04-18,0,IO,Independent,Independent,Canadian Western Bank
608767,AIRTEL_APPLE_IPHONE_APR18_CAMPAIGN_D,Group M,Bharti Enterprises,INR,65.11,Telecoms,2018-04-18,0,IO,WPP,Holding Company,Airtel
608777,G-Mobile-Infinix Hot S3 - Launch_April_2018,Dentsu,Infinix Mobile,INR,65.11,Hardware & Electronics,2018-04-18,0.1113,IO,Aegis,Holding Company,Infinix Mobile
608787,NZ|AC00210|_Other|_Mobile_App_Download|_VDX,Amnet,Air New Zealand Limited,NZD,1.38,Travel and Transport,2018-04-18,0.08,Edge,Aegis,Holding Company,Air NZ.EDGE
608877,Ocean Basket - Winter Menu,MediaShop,Ocean Basket,ZAR,11.84,Consumer Goods,2018-04-18,0,IO,Independent,Independent,Ocean Basket
608957,W3 2018 KFC Zinger Shrimp_BAHRAIN,Hearts & Science,"Yum Brands, Inc.",AED,3.67,QSR,2018-04-19,0,IO,Omnicom group,Holding Company,KFC
608937,W3 2018 KFC Zinger Shrimp_OMAN,Hearts & Science,"Yum Brands, Inc.",AED,3.67,QSR,2018-04-19,0,IO,Omnicom group,Holding Company,KFC
608927,W3 2018 KFC Zinger Shrimp_KSA,Hearts & Science,"Yum Brands, Inc.",AED,3.67,QSR,2018-04-19,0,IO,Omnicom group,Holding Company,KFC
608907,Huawei_SG_P20_Apr18.Edge,Amnet,Huawei,SGD,1.31,Telecoms,2018-04-19,0.02,Edge,Aegis,Holding Company,Huawei.Edge
608997,NewBalance_Factory_Q2_2018,Mullen,New Balance,USD,1,Retail,2018-04-19,0,IO,Interpublic,Holding Company,New Balance
608917,Lodha_SocialKinnect_Apr18,Social Kinnect,LODHA Group,INR,65.11,Real Estate,2018-04-19,0,IO,Independent,Independent,Lodha
608947,Instream.CPV.OMG.OMD.Bankia.Apr.18,OMD,Bankia SA,EUR,0.81,Finance,2018-04-19,0.348,IO,Omnicom group,Holding Company,Bankia.Instream
608897,ZA_J&J_Listerine_18_April_-_10_May'18_VDX,CADREON,Johnson & Johnson,ZAR,11.84,Consumer Goods,2018-04-19,0,Edge,Interpublic,Holding Company,Johnson & Johnson.Edge
609007,Mahindra XUV500 W208 Launch April 2018 - Display,Interactive Avenues,Mahindra Group,INR,65.11,Automotive,2018-04-19,0.05,IO,Interpublic,Holding Company,Mahindra
608987,2019_Q2 MM OA_ENGAGEMENT_NA_NA,MediaCom,Dell Inc.,USD,1,Hardware & Electronics,2018-04-19,0,IO,WPP,Holding Company,Dell Attributed
608977,USG Shower System Media OOP 2018,Gyro,USG Corporation,USD,1,Business and Industry,2018-04-19,0,IO,Independent,Independent,USG
608967,USG Durock EdgeGuard Media OOP 2018,Gyro,USG Corporation,USD,1,Business and Industry,2018-04-19,0,IO,Independent,Independent,USG
609037,TF Dagmar Finnair April 2018 NL JAPAN,Dagmar,Finnair,EUR,0.81,Travel and Transport,2018-04-20,0,IO,Independent,Independent,Finnair
609047,HDFS_Q2 HD-VISA 2018,Critical Mass,Harley-Davidson,USD,1,Automotive,2018-04-20,0,IO,Independent,Independent,Harley Davidson Financial 2018
609027,Kingston UV500 Q2 2018,Direct,Kingston Technology Corporation,GBP,0.71,Hardware & Electronics,2018-04-20,0,IO,Independent,Direct,Kingston Technology UK
609017,Mastercard Contactless PnP Digital May/June 2018,Carat,MasterCard Worldwide,ZAR,11.84,Finance,2018-04-20,0.05,IO,Aegis,Holding Company,MasterCard
609087,Amnet.Programmatic.Spain.2018,Amnet,Amnet,EUR,0.81,Media,2018-04-23,0.19,PMP,Aegis,Holding Company,AMNET
609057,Tower Insurance_Display_May-June_2018,Barns Catmur & Friends,Tower limited,NZD,1.38,Finance,2018-04-23,0,IO,Independent,Independent,Tower Insurance
609077,NBA VDX Promotion Q2 2018 Revised,Havas Digital,National Basketball Association,HKD,7.84,Entertainment,2018-04-23,0.14,IO,Havas,Holding Company,NBA
609107,2018 BlueShore Financial Spring Brand,Wirtz Media Consulting,Blueshore Financial,CAD,1.28,Finance,2018-04-23,0,IO,Independent,Independent,Blueshore Financial
609097,Panama City Beach 2018 - Face Filter,Watauga Group,Panama City Tourism,USD,1,Travel and Transport,2018-04-23,0,IO,Independent,Independent,Visit Panama City Beach
609067,SMARTRON_TPHONE_GOLD_APRIL2018_D_Roadblock,Group M,Smartron,INR,65.11,Hardware & Electronics,2018-04-23,0,IO,WPP,Holding Company,Smartron
609117,Priority 2_Media Ext_Central_Ft. Wayne_CY18_Exponential,Team One Advertising,Toyota Motor Corporation,USD,1,Automotive,2018-04-23,0,IO,Publicis group,Holding Company,Lexus 2016
609127,Q2 2018 Moda Operandi - Site Traffic - 4.19.18 - 4.30.18,Direct,Moda Operandi,USD,1,Retail,2018-04-23,0,IO,Independent,Direct,Moda Operandi
609137,Samoa Tourism_Display_May-Jun_2018,Electric Art Advertising,Samoa Tourism Authority,NZD,1.38,Travel and Transport,2018-04-24,0,IO,Independent,Independent,Samoa Tourism Authority
609177,ONE Properties Versus January - July Campaign,Kick Media,ONE Properties,CAD,1.28,Real Estate,2018-04-24,0,IO,Independent,Independent,One Properties
609197,Toyota Pre Roll Retail May-June,The Media Store,Toyota Motor Corporation,AUD,1.3,Automotive,2018-04-24,0,IO,Independent,Independent,Toyota
